sku,name,description,category,sub_type,weight,stackable,max_stack,equippable,equip_slot,damage_min,damage_max,armor_rating,durability_max,consumable,charges_max,effects,tags
stabilizer-4559,Iron Stabilizer Mk I VX-25,Iron Stabilizer Mk I VX-25: a sci_fi item used in various contexts.,sci_fi,stabilizer,3.29,0,1,1,hands,,,,,0,,,"[""rare"", ""sci-fi""]"
dried_berries-4560,Dried Berries of Swiftness,Dried Berries of Swiftness: a food_drink item used in various contexts.,food_drink,dried_berries,10.28,0,1,0,,,,,,0,,"{""hacking_bonus"": 0.157}","[""common""]"
coat_light-4561,Coat Light of Might,Coat Light of Might: a clothing item used in various contexts.,clothing,coat_light,3.38,0,1,1,feet,,,1,,0,,,"[""wearable"", ""common""]"
grappler-4562,Composite Grappler Prototype VX-52,Composite Grappler Prototype VX-52: a sci_fi item used in various contexts.,sci_fi,grappler,1.12,0,1,1,hands,,,,,0,,,"[""uncommon"", ""sci-fi""]"
glue-4563,Glue of Might,Glue of Might: a crafting item used in various contexts.,crafting,glue,11.31,0,1,0,,,,,,0,,,"[""common""]"
helm_closed-4564,Cursed Polymer Helm Closed,Cursed Polymer Helm Closed: a armor item used in various contexts.,armor,helm_closed,9.69,0,1,1,head,,,9,102,0,,,"[""common"", ""armor""]"
dried_berries-4565,Dried Berries of Swiftness,Dried Berries of Swiftness: a food_drink item used in various contexts.,food_drink,dried_berries,1.94,0,1,0,,,,,,0,,,"[""legendary""]"
fae_bloom-4566,Fae Bloom of the Deep,Fae Bloom of the Deep: a fantasy item used in various contexts.,fantasy,fae_bloom,2.98,0,1,1,hands,,,,,0,,"{""magic_power"": 0.13}","[""curse:-hp"", ""common"", ""fantasy""]"
wood_bundle-4567,Cursed Obsidian Wood Bundle,Cursed Obsidian Wood Bundle: a crafting item used in various contexts.,crafting,wood_bundle,11.75,0,1,0,,,,,,0,,,"[""common""]"
data_tether-4568,Alloy Data Tether Corvus-series QX-54,Alloy Data Tether Corvus-series QX-54: a sci_fi item used in various contexts.,sci_fi,data_tether,2.16,1,5,0,,,,,,1,,"{""energy"": 378}","[""uncommon"", ""power""]"
meteor_hammer-4569,"Blessed Iron Meteor Hammer, Epic","Blessed Iron Meteor Hammer, Epic: a weapon item used in various contexts.",weapon,meteor_hammer,0.4,0,1,1,hands,12,17,,41,0,,,"[""epic"", ""weapon""]"
drop_earring-4570,Drop Earring of Swiftness,Drop Earring of Swiftness: a jewelry item used in various contexts.,jewelry,drop_earring,6.46,0,1,0,,,,,,0,,"{""charisma"": 0.03}","[""fashion"", ""value"", ""common""]"
bo_staff-4571,Bo Staff of Swiftness,Bo Staff of Swiftness: a weapon item used in various contexts.,weapon,bo_staff,4.98,0,1,1,hands,14,20,,156,0,,,"[""legendary"", ""weapon""]"
compass_tool-4572,Compact Glass Compass Tool,Compact Glass Compass Tool: a tool item used in various contexts.,tool,compass_tool,5.14,0,1,0,,,,,,0,,,"[""tool"", ""uncommon""]"
estoc-4573,Compact Ceramic Estoc,Compact Ceramic Estoc: a weapon item used in various contexts.,weapon,estoc,11.41,0,1,1,hands,13,18,,165,0,,,"[""uncommon"", ""weapon""]"
sai-4574,Heavy Iron Sai,Heavy Iron Sai: a weapon item used in various contexts.,weapon,sai,2.27,0,1,1,back,9,12,,176,0,,,"[""common"", ""weapon""]"
scale_hood-4575,Scale Hood of Might,Scale Hood of Might: a armor item used in various contexts.,armor,scale_hood,4.84,0,1,1,torso,,,7,115,0,,,"[""common"", ""armor""]"
stud_finder-4576,Blessed Leather Stud Finder,Blessed Leather Stud Finder: a tool item used in various contexts.,tool,stud_finder,2.18,0,1,0,,,,,,0,,,"[""tool"", ""rare""]"
shelf-4577,Shelf of Fortune,Shelf of Fortune: a household item used in various contexts.,household,shelf,4.19,0,1,0,,,,,,0,,,"[""common""]"
arcane_lens-4578,Arcane Lens of the Deep,Arcane Lens of the Deep: a fantasy item used in various contexts.,fantasy,arcane_lens,9.84,0,1,1,hands,,,,,0,,,"[""common"", ""fantasy""]"
overcoat-4579,"Overcoat of Fortune, Legendary","Overcoat of Fortune, Legendary: a clothing item used in various contexts.",clothing,overcoat,8.78,0,1,1,hands,,,0,,0,,,"[""wearable"", ""legendary""]"
circuit_board-4580,Quantum Circuit Board of Fortune,Circuit Board of Fortune: a crafting item used in various contexts.,crafting,circuit_board,3.14,0,1,0,,,,,,0,,,"[""common""]"
ink_bottle-4581,"Ink Bottle of Swiftness, Epic","Ink Bottle of Swiftness, Epic: a household item used in various contexts.",household,ink_bottle,11.1,0,1,0,,,,,,0,,,"[""epic""]"
heat_gun-4582,Heat Gun of Fortune,Heat Gun of Fortune: a tool item used in various contexts.,tool,heat_gun,8.78,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
etheric_scroll-4583,"Moon-Touched Etheric Scroll, Artifact","Moon-Touched Etheric Scroll, Artifact: a fantasy item used in various contexts.",fantasy,etheric_scroll,7.97,0,1,1,torso,,,,,0,,,"[""artifact"", ""fantasy""]"
pickaxe-4584,Heavy Polymer Pickaxe,Heavy Polymer Pickaxe: a tool item used in various contexts.,tool,pickaxe,6.48,0,1,0,,,,,,0,,,"[""tool"", ""rare""]"
steel_brush-4585,Enchanted Steel Brush of Swiftness,Steel Brush of Swiftness: a tool item used in various contexts.,tool,steel_brush,0.15,1,5,0,,,,,,0,,,"[""tool"", ""common""]"
quantum_key-4586,Ceramic Quantum Key Ion-charged QX-97,Ceramic Quantum Key Ion-charged QX-97: a sci_fi item used in various contexts.,sci_fi,quantum_key,1.86,1,5,0,,,,,,1,,"{""energy"": 286}","[""uncommon"", ""power""]"
heat_resin-4587,Blessed Leather Heat Resin,Blessed Leather Heat Resin: a crafting item used in various contexts.,crafting,heat_resin,9.8,0,1,0,,,,,,0,,,"[""common""]"
handwraps-4588,"Cursed Ceramic Handwraps, Epic","Cursed Ceramic Handwraps, Epic: a clothing item used in various contexts.",clothing,handwraps,10.89,0,1,1,head,,,2,,0,,,"[""wearable"", ""epic""]"
inspection_mirror-4589,Worn Polymer Inspection Mirror,Worn Polymer Inspection Mirror: a tool item used in various contexts.,tool,inspection_mirror,5.0,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
knee_pad-4590,Knee Pad of Swiftness,Knee Pad of Swiftness: a armor item used in various contexts.,armor,knee_pad,10.05,0,1,1,head,,,6,149,0,,,"[""uncommon"", ""armor""]"
spike_thrower-4591,Ancient Wood Spike Thrower,Ancient Wood Spike Thrower: a weapon item used in various contexts.,weapon,spike_thrower,10.56,0,1,1,back,15,18,,115,0,,,"[""common"", ""weapon""]"
glue-4592,Vicious Ancient Alloy Glue Prime,Ancient Alloy Glue: a crafting item used in various contexts.,crafting,glue,1.21,0,1,0,,,,,,0,,,"[""common""]"
claymore-4593,Claymore of Might,Claymore of Might: a weapon item used in various contexts.,weapon,claymore,5.84,0,1,1,back,2,8,,137,0,,,"[""uncommon"", ""weapon""]"
boron_fiber-4594,Compact Polymer Boron Fiber,Compact Polymer Boron Fiber: a materials item used in various contexts.,materials,boron_fiber,7.82,0,1,0,,,,,,0,,,"[""rare""]"
harpoon-4595,Common Wood Harpoon,Common Wood Harpoon: a weapon item used in various contexts.,weapon,harpoon,9.28,0,1,1,hands,4,14,,160,0,,,"[""common"", ""weapon""]"
spirit_jar-4596,Stalwart Common Spirit Jar of the Magus,Common Spirit Jar of the Magus: a fantasy item used in various contexts.,fantasy,spirit_jar,1.09,1,1,0,,,,,,1,,"{""stamina"": 96}","[""common"", ""consumable"", ""fantasy""]"
scale_belt-4597,Scale Belt of Fortune,Scale Belt of Fortune: a armor item used in various contexts.,armor,scale_belt,10.95,0,1,1,hands,,,20,49,0,,,"[""common"", ""armor""]"
fusion_capacitor-4598,Wood Fusion Capacitor Mk II VX-2,Wood Fusion Capacitor Mk II VX-2: a sci_fi item used in various contexts.,sci_fi,fusion_capacitor,10.42,0,1,1,hands,,,,,0,,,"[""common"", ""sci-fi""]"
arcane_relic-4599,Moon-Touched Arcane Relic,Moon-Touched Arcane Relic: a fantasy item used in various contexts.,fantasy,arcane_relic,11.29,0,1,1,hands,,,,,0,,,"[""common"", ""fantasy""]"
crackers-4600,Runed Crackers of Might,Crackers of Might: a food_drink item used in various contexts.,food_drink,crackers,10.72,0,1,0,,,,,,0,,,"[""common""]"
holo_emitter-4601,Leather Holo Emitter Mk I ZX-57,Leather Holo Emitter Mk I ZX-57: a sci_fi item used in various contexts.,sci_fi,holo_emitter,3.35,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
ion_pistol-4602,Iron Ion Pistol Corvus-series ZX-71,Iron Ion Pistol Corvus-series ZX-71: a sci_fi item used in various contexts.,sci_fi,ion_pistol,5.01,0,1,1,back,23,41,,116,0,,,"[""common"", ""sci-fi""]"
dried_berries-4603,Fine Leather Dried Berries of Swiftness,Fine Leather Dried Berries: a food_drink item used in various contexts.,food_drink,dried_berries,9.78,0,1,0,,,,,,0,,,"[""rare""]"
armored_cape-4604,Ancient Mithril Armored Cape,Ancient Mithril Armored Cape: a armor item used in various contexts.,armor,armored_cape,0.67,0,1,1,back,,,4,35,0,,,"[""common"", ""armor""]"
cookbook-4605,Cookbook of Fortune,Cookbook of Fortune: a books item used in various contexts.,books,cookbook,3.2,0,1,0,,,,,,0,,,"[""common""]"
stealth_field-4606,Glass Stealth Field Corvus-series NX-90,Glass Stealth Field Corvus-series NX-90: a sci_fi item used in various contexts.,sci_fi,stealth_field,5.47,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
foraging_guide-4607,Foraging Guide of Swiftness,Foraging Guide of Swiftness: a survival item used in various contexts.,survival,foraging_guide,7.34,0,1,0,,,,,,0,,,"[""common""]"
kindling_bundle-4608,Light Alloy Kindling Bundle,Light Alloy Kindling Bundle: a survival item used in various contexts.,survival,kindling_bundle,0.97,0,1,0,,,,,,0,,,"[""common""]"
longbow-4609,Fine Composite Longbow,Fine Composite Longbow: a weapon item used in various contexts.,weapon,longbow,6.44,0,1,1,back,16,17,,32,0,,,"[""uncommon"", ""weapon""]"
auger-4610,Auger of Fortune,Auger of Fortune: a tool item used in various contexts.,tool,auger,4.65,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
skirt-4611,Pristine Mithril Skirt,Pristine Mithril Skirt: a clothing item used in various contexts.,clothing,skirt,2.51,0,1,1,torso,,,0,,0,,,"[""wearable"", ""common""]"
shortbow-4612,"Shortbow of Might, Legendary","Shortbow of Might, Legendary: a weapon item used in various contexts.",weapon,shortbow,1.69,0,1,1,back,18,24,,134,0,,,"[""legendary"", ""weapon""]"
bowl-4613,Blessed Obsidian Bowl,Blessed Obsidian Bowl: a household item used in various contexts.,household,bowl,3.89,0,1,0,,,,,,0,,,"[""common""]"
tome-4614,Worn Iron Tome,Worn Iron Tome: a books item used in various contexts.,books,tome,11.63,0,1,0,,,,,,0,,,"[""common""]"
casting_sand-4615,Light Leather Casting Sand,Light Leather Casting Sand: a crafting item used in various contexts.,crafting,casting_sand,2.41,0,1,0,,,,,,0,,,"[""rare""]"
warp_stabilizer-4616,Steel Warp Stabilizer Mk II VX-11,Steel Warp Stabilizer Mk II VX-11: a sci_fi item used in various contexts.,sci_fi,warp_stabilizer,0.41,0,1,0,,,,,,0,,,"[""common"", ""sci-fi""]"
data_core-4617,"Composite Data Core Mk I NX-68, Epic","Composite Data Core Mk I NX-68, Epic: a sci_fi item used in various contexts.",sci_fi,data_core,4.87,0,1,1,back,,,,,0,,,"[""epic"", ""sci-fi""]"
hand_saw-4618,Common Leather Hand Saw,Common Leather Hand Saw: a tool item used in various contexts.,tool,hand_saw,5.48,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
scroll-4619,Heavy Composite Scroll,Heavy Composite Scroll: a books item used in various contexts.,books,scroll,5.56,0,1,0,,,,,,0,,,"[""uncommon""]"
swimsuit-4620,Swimsuit of Fortune,Swimsuit of Fortune: a clothing item used in various contexts.,clothing,swimsuit,1.2,0,1,1,legs,,,0,,0,,,"[""wearable"", ""common""]"
whip-4621,Whip of Swiftness,Whip of Swiftness: a weapon item used in various contexts.,weapon,whip,5.69,0,1,1,back,4,10,,175,0,,,"[""uncommon"", ""weapon""]"
candy_mix-4622,Candy Mix of Fortune,Candy Mix of Fortune: a food_drink item used in various contexts.,food_drink,candy_mix,9.6,0,1,0,,,,,,0,,,"[""uncommon""]"
solder-4623,Worn Glass Solder,Worn Glass Solder: a materials item used in various contexts.,materials,solder,5.1,0,1,0,,,,,,0,,,"[""common""]"
sleeping_bag-4624,Cursed Iron Sleeping Bag,Cursed Iron Sleeping Bag: a survival item used in various contexts.,survival,sleeping_bag,8.71,0,1,0,,,,,,0,,,"[""common""]"
sarong-4625,Sarong of Fortune,Sarong of Fortune: a clothing item used in various contexts.,clothing,sarong,7.56,0,1,1,torso,,,1,,0,,,"[""wearable"", ""uncommon""]"
forge_coal-4626,Fine Steel Forge Coal,Fine Steel Forge Coal: a crafting item used in various contexts.,crafting,forge_coal,9.86,0,1,0,,,,,,0,,,"[""common""]"
sledgehammer-4627,Sledgehammer of Might,Sledgehammer of Might: a tool item used in various contexts.,tool,sledgehammer,5.29,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
hair_chain-4628,Hair Chain of Might,Hair Chain of Might: a jewelry item used in various contexts.,jewelry,hair_chain,10.95,0,1,0,,,,,,0,,"{""charisma"": 0.02}","[""fashion"", ""value"", ""common""]"
bread-4629,Bread of Fortune Prototype,Bread of Fortune: a food_drink item used in various contexts.,food_drink,bread,0.27,0,1,0,,,,,,0,,,"[""uncommon""]"
shortsword-4630,Pristine Polymer Shortsword,Pristine Polymer Shortsword: a weapon item used in various contexts.,weapon,shortsword,1.85,0,1,1,back,8,10,,194,0,,,"[""legendary"", ""weapon""]"
fauchard-4631,Quantum Pristine Obsidian Fauchard,Pristine Obsidian Fauchard: a weapon item used in various contexts.,weapon,fauchard,3.47,0,1,1,back,10,17,,188,0,,,"[""common"", ""weapon""]"
grinder-4632,Worn Iron Grinder,Worn Iron Grinder: a tool item used in various contexts.,tool,grinder,0.61,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
sunstone-4633,Sunstone of the Deep,Sunstone of the Deep: a fantasy item used in various contexts.,fantasy,sunstone,7.63,0,1,1,hands,,,,,0,,,"[""uncommon"", ""fantasy""]"
ritual_bowl-4634,Moon-Touched Ritual Bowl,Moon-Touched Ritual Bowl: a fantasy item used in various contexts.,fantasy,ritual_bowl,10.4,1,5,0,,,,,,1,,"{""hp"": 41}","[""common"", ""consumable"", ""fantasy""]"
casting_sand-4635,Common Mithril Casting Sand of Vitality,Common Mithril Casting Sand: a crafting item used in various contexts.,crafting,casting_sand,8.58,0,1,0,,,,,,0,,,"[""common""]"
boron_fiber-4636,Cursed Alloy Boron Fiber,Cursed Alloy Boron Fiber: a materials item used in various contexts.,materials,boron_fiber,5.1,0,1,0,,,,,,0,,,"[""uncommon""]"
battle_tactics-4637,Voidforged Battle Tactics of Fortune,Battle Tactics of Fortune: a books item used in various contexts.,books,battle_tactics,8.16,0,1,0,,,,,,0,,,"[""common""]"
armored_cape-4638,Compact Steel Armored Cape,Compact Steel Armored Cape: a armor item used in various contexts.,armor,armored_cape,10.19,0,1,1,torso,,,8,64,0,,,"[""common"", ""armor""]"
windproof_lighter-4639,Windproof Lighter of Might,Windproof Lighter of Might: a survival item used in various contexts.,survival,windproof_lighter,3.77,0,1,0,,,,,,0,,,"[""common""]"
codex-4640,Codex of Swiftness,Codex of Swiftness: a books item used in various contexts.,books,codex,8.59,0,1,0,,,,,,0,,,"[""common""]"
mana_crystal-4641,Cursed Mana Crystal of Fire,Cursed Mana Crystal of Fire: a fantasy item used in various contexts.,fantasy,mana_crystal,7.19,0,1,0,,,,,,0,,,"[""common"", ""fantasy""]"
bead_necklace-4642,Quantum Common Obsidian Bead Necklace,Common Obsidian Bead Necklace: a jewelry item used in various contexts.,jewelry,bead_necklace,10.37,0,1,0,,,,,,0,,"{""charisma"": 0.07}","[""fashion"", ""value"", ""uncommon""]"
hand_crank_generator-4643,Hand Crank Generator of Might,Hand Crank Generator of Might: a tool item used in various contexts.,tool,hand_crank_generator,0.92,0,1,0,,,,,,0,,"{""stun"": 0.067}","[""tool"", ""uncommon""]"
cream-4644,Compact Obsidian Cream,Compact Obsidian Cream: a food_drink item used in various contexts.,food_drink,cream,5.62,0,1,0,,,,,,0,,,"[""common""]"
level-4645,Level of Might of the Deep,Level of Might: a tool item used in various contexts.,tool,level,3.55,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
kettle_helm-4646,Kettle Helm of Might,Kettle Helm of Might: a armor item used in various contexts.,armor,kettle_helm,8.83,0,1,1,back,,,6,47,0,,,"[""common"", ""armor""]"
legwraps-4647,Legwraps of Swiftness,Legwraps of Swiftness: a clothing item used in various contexts.,clothing,legwraps,5.04,0,1,1,torso,,,2,,0,,,"[""wearable"", ""common""]"
water_bladders-4648,Rusted Alloy Water Bladders,Rusted Alloy Water Bladders: a survival item used in various contexts.,survival,water_bladders,4.23,0,1,0,,,,,,0,,,"[""epic""]"
first_aid_kit-4649,Quantum Heavy Wood First Aid Kit,Heavy Wood First Aid Kit: a survival item used in various contexts.,survival,first_aid_kit,7.5,0,1,0,,,,,,0,,,"[""rare""]"
nanofiber-4650,Nanofiber of Fortune,Nanofiber of Fortune: a materials item used in various contexts.,materials,nanofiber,9.42,0,1,0,,,,,,0,,,"[""uncommon""]"
toolbox-4651,Voidforged Fine Alloy Toolbox,Fine Alloy Toolbox: a tool item used in various contexts.,tool,toolbox,1.58,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
camp_lantern-4652,Camp Lantern of Swiftness,Camp Lantern of Swiftness: a survival item used in various contexts.,survival,camp_lantern,4.41,0,1,0,,,,,,0,,,"[""common""]"
plackart-4653,Light Composite Plackart,Light Composite Plackart: a armor item used in various contexts.,armor,plackart,8.87,0,1,1,torso,,,13,50,0,,,"[""common"", ""armor""]"
phase_armor-4654,Iron Phase Armor Ion-charged ZX-77,Iron Phase Armor Ion-charged ZX-77: a sci_fi item used in various contexts.,sci_fi,phase_armor,0.83,0,1,0,,,,,,0,,,"[""epic"", ""sci-fi""]"
iodine_tablets-4655,Sturdy Iron Iodine Tablets,Sturdy Iron Iodine Tablets: a survival item used in various contexts.,survival,iodine_tablets,4.43,0,1,0,,,,,,0,,,"[""uncommon""]"
mail_gloves-4656,Mail Gloves of Fortune of the Magus,Mail Gloves of Fortune: a armor item used in various contexts.,armor,mail_gloves,11.06,0,1,1,back,,,5,21,0,,,"[""epic"", ""armor""]"
seer_eye-4657,Seer Eye of the Magus,Seer Eye of the Magus: a fantasy item used in various contexts.,fantasy,seer_eye,2.14,0,1,0,,,,,,0,,,"[""rare"", ""fantasy""]"
superconductor-4658,Stalwart Heavy Alloy Superconductor,Heavy Alloy Superconductor: a materials item used in various contexts.,materials,superconductor,8.0,0,1,0,,,,,,0,,,"[""common""]"
choker-4659,Choker of Fortune,Choker of Fortune: a jewelry item used in various contexts.,jewelry,choker,3.01,0,1,0,,,,,,0,,"{""charisma"": 0.05}","[""fashion"", ""value"", ""legendary""]"
bestiary-4660,Pristine Wood Bestiary,Pristine Wood Bestiary: a books item used in various contexts.,books,bestiary,3.1,0,1,0,,,,,,0,,,"[""common""]"
casting_sand-4661,Casting Sand of Swiftness of the Magus,Casting Sand of Swiftness: a crafting item used in various contexts.,crafting,casting_sand,8.5,0,1,0,,,,,,0,,,"[""common""]"
throwing_knife-4662,Light Composite Throwing Knife,Light Composite Throwing Knife: a weapon item used in various contexts.,weapon,throwing_knife,5.53,0,1,1,hands,1,10,,172,0,,,"[""common"", ""weapon""]"
cargo_pants-4663,Cargo Pants of Might,Cargo Pants of Might: a clothing item used in various contexts.,clothing,cargo_pants,1.51,0,1,1,torso,,,1,,0,,,"[""wearable"", ""common""]"
thread-4664,Heavy Steel Thread,Heavy Steel Thread: a crafting item used in various contexts.,crafting,thread,9.85,0,1,0,,,,,,0,,,"[""common""]"
rift_anchor-4665,Common Rift Anchor of Fire,Common Rift Anchor of Fire: a fantasy item used in various contexts.,fantasy,rift_anchor,0.38,0,1,0,,,,,,0,,,"[""uncommon"", ""fantasy""]"
tassets-4666,Tassets of Might,Tassets of Might: a armor item used in various contexts.,armor,tassets,4.61,0,1,1,hands,,,11,59,0,,,"[""common"", ""armor""]"
